Zona_Origen,Poblacion_Origen,Zona_Destino,Usa_Transporte_Publico,Parada_Origen,Parada_Destino,Tiempo_Acceso_Minutos,Tiempo_Salida_Minutos,Distancia_Acceso_Metros,Distancia_Salida_Metros,Fuente_Datos_Acceso,Fuente_Datos_Salida,Tiempo_Viaje_Total_Minutos,Tiempo_Trayecto_Minutos,Numero_Transbordos,Distancia_Viaje_Total_Km,Distancia_Trayecto_Km,Tiempo_Espera_Transbordo_Minutos,Frecuencia_Servicio,Tiempo_Acceso_Original,Tiempo_Salida_Original,Distancia_Acceso_Original_Km,Distancia_Salida_Original_Km,Tiempo_Viaje_Original_Minutos,Tiempo_Total_Puerta_a_Puerta_Minutos,Verificacion_Tiempo_Total
104,40.0,716,True,1389.0,1078.0,3.20522266625,0.91846033625,256.4178133,73.4768269,Calculado,Calculado,15.4536830025,11.33,0.0,7.42,7.027,0.0,30.0,4.95,0.93,0.33,0.062,17.22,15.4536830025,15.4536830025
105,36.0,752,True,1761.0,1718.0,25.55555867625,5.48546768625,2044.4446941,438.8374149,Calculado,Calculado,41.591026362499996,10.55,0.0,8.058,6.577,0.0,4.0,18.5,3.72,1.233,0.248,32.77,41.591026362499996,41.591026362499996
106,27.0,726,True,182.0,197.0,24.8330889525,1.76225622625,1986.6471162,140.9804981,Calculado,Calculado,30.865345178749998,4.27,0.0,3.218,2.315,0.0,75.0,11.97,1.58,0.798,0.105,17.82,30.865345178749998,30.865345178749998
107,6.0,726,True,178.0,197.0,31.48797414875,1.76225622625,2519.0379319,140.9804981,Calculado,Calculado,41.100230375,7.85,0.0,5.679,4.501,0.0,52.0,16.08,1.58,1.072,0.105,25.52,41.100230375,41.100230375
108,27.0,733,False,,,9.92,0.95,661.0,64.0,Mapeado,Mapeado,10.87,0.0,0.0,0.724,0.0,0.0,0.0,9.92,0.95,0.661,0.064,10.87,10.87,10.87
109,743.0,749,True,11.0,26.0,2.5115688425,0.28810997125,200.9255074,23.0487977,Calculado,Calculado,12.49967881375,9.7,0.0,3.525,3.379,0.0,42.0,1.78,0.42,0.119,0.027,11.9,12.49967881375,12.49967881375
110,81.0,733,True,710.0,587.0,0.96348907,1.5842107925,77.0791256,126.7368634,Calculado,Calculado,34.1976998625,31.65,1.0,15.013,14.907,0.03,7.0,0.63,0.95,0.042,0.064,33.23,34.1976998625,34.2276998625
111,452.0,755,True,750.0,675.0,1.71496319,4.986800445,137.1970552,398.9440356,Calculado,Calculado,44.681763634999996,37.98,0.0,29.827,29.32,0.0,7.0,2.03,5.58,0.135,0.372,45.6,44.681763634999996,44.681763634999996
112,25.0,733,True,580.0,587.0,31.34191632125,1.5842107925,2507.3533057,126.7368634,Calculado,Calculado,42.076127113750005,9.15,0.0,6.641,5.67,0.0,66.0,13.6,0.95,0.907,0.064,23.7,42.076127113750005,42.076127113750005
113,36.0,755,True,2185.0,675.0,21.82204902625,4.986800445,1745.7639221,398.9440356,Calculado,Calculado,58.02884947125,31.22,1.0,19.902,18.61,4.08,1.0,13.8,5.58,0.92,0.372,50.6,58.02884947125,62.10884947125
114,22.0,745,False,,,15.93,4.65,1063.0,309.0,Mapeado,Mapeado,20.58,0.0,0.0,1.372,0.0,0.0,0.0,15.93,4.65,1.063,0.309,20.58,20.58,20.58
115,5752.0,735,True,164.0,975.0,4.61814314625,1.53,369.4514517,102.0,Calculado,Mapeado,7.978143146250001,1.83,0.0,2.427,2.033,0.0,127.0,4.37,1.53,0.291,0.102,7.73,7.978143146250001,7.978143146250001
116,25.0,727,True,1411.0,2280.0,13.7428930875,1.67989424,1099.431447,134.3915392,Calculado,Calculado,22.7927873275,7.37,0.0,7.923,7.043,0.0,33.0,11.92,1.28,0.794,0.086,20.57,22.7927873275,22.7927873275
117,7.0,716,True,1393.0,1078.0,17.567223103750003,0.91846033625,1405.3778483,73.4768269,Calculado,Calculado,24.915683440000002,6.43,0.0,3.942,3.556,0.0,65.0,4.85,0.93,0.323,0.062,12.22,24.915683440000002,24.915683440000002
118,29816.0,727,False,,,7.72,1.28,515.0,86.0,Mapeado,Mapeado,9.0,0.0,0.0,0.6,0.0,0.0,0.0,7.72,1.28,0.515,0.086,9.0,9.0,9.0
119,448.0,750,True,1853.0,220863.0,6.20846137375,1.43194523875,496.6769099,114.5556191,Calculado,Calculado,22.2904066125,14.65,0.0,12.006,11.816,0.0,9.0,2.45,0.4,0.163,0.027,17.5,22.2904066125,22.2904066125
120,78.0,729,True,1419.0,1886.0,36.53915675875,4.82713958375,2923.1325407,386.1711667,Calculado,Calculado,41.946296342500005,0.58,0.0,2.567,0.632,0.0,54.0,24.85,4.18,1.656,0.279,29.62,41.946296342500005,41.946296342500005
121,72.0,755,True,786.0,675.0,0.3399924,4.986800445,27.199392,398.9440356,Calculado,Calculado,40.226792845,34.9,0.0,26.795,26.371,0.0,7.0,0.78,5.58,0.052,0.372,41.27,40.226792845,40.226792845
122,31.0,733,True,620.0,587.0,1.921460905,1.5842107925,153.7168724,126.7368634,Calculado,Calculado,14.4356716975,10.93,0.0,5.378,5.187,0.0,88.0,1.92,0.95,0.127,0.064,13.8,14.4356716975,14.4356716975
123,482.0,733,True,624.0,587.0,2.2804269475,1.5842107925,182.4341558,126.7368634,Calculado,Calculado,8.094637740000001,4.23,0.0,2.919,2.734,0.0,105.0,1.82,0.95,0.121,0.064,7.0,8.094637740000001,8.094637740000001
124,251.0,755,True,662.0,675.0,0.31281822375,4.986800445,25.0254579,398.9440356,Calculado,Calculado,22.92961866875,17.63,0.0,11.793,11.532,0.0,8.0,0.63,3.28,0.042,0.219,21.55,22.92961866875,22.92961866875
125,159.0,757,True,561.0,230.0,3.2140743487500005,4.62241227,257.1259479,369.7929816,Calculado,Calculado,18.26648661875,10.43,0.0,6.901,6.456,0.0,34.0,2.78,3.9,0.185,0.26,17.12,18.26648661875,18.26648661875
126,30.0,755,True,659.0,675.0,2.8795691925,4.986800445,230.3655354,398.9440356,Calculado,Calculado,25.9463696375,18.08,0.0,12.967,12.62,0.0,8.0,1.92,3.28,0.128,0.219,23.28,25.9463696375,25.9463696375
127,26.0,757,True,415.0,230.0,10.7472249,4.62241227,859.777992,369.7929816,Calculado,Calculado,20.63963717,5.27,0.0,2.747,2.27,0.0,143.0,5.22,1.93,0.348,0.129,12.42,20.63963717,20.63963717
128,337.0,713,True,1032.0,1274.0,0.794466335,2.98574116875,63.5573068,238.8592935,Calculado,Calculado,22.55020750375,18.77,0.0,13.415,13.129,0.0,10.0,0.67,3.63,0.044,0.243,23.07,22.55020750375,22.55020750375
129,113.0,750,True,1242.0,220863.0,0.39195050375,1.43194523875,31.3560403,114.5556191,Calculado,Calculado,11.2238957425,9.4,0.0,6.319,6.261,0.0,8.0,0.47,0.4,0.031,0.027,10.27,11.2238957425,11.2238957425
130,31.0,716,True,1328.0,1078.0,9.5321865675,0.91846033625,762.5749254,73.4768269,Calculado,Calculado,31.500646903750003,21.05,0.0,15.818,15.156,0.0,32.0,9.0,0.93,0.6,0.062,30.98,31.500646903750003,31.500646903750003
131,171.0,750,True,1722.0,220863.0,22.18441776625,1.43194523875,1774.7534213,114.5556191,Calculado,Calculado,28.496363005,4.88,0.0,4.814,3.666,0.0,25.0,16.82,0.4,1.121,0.027,22.1,28.496363005,28.496363005
132,368.0,752,True,1142.0,1718.0,5.66922335,5.48546768625,453.537868,438.8374149,Calculado,Calculado,25.75469103625,14.6,0.0,10.913,10.312,0.0,18.0,5.28,3.72,0.352,0.248,23.6,25.75469103625,25.75469103625
133,3445.0,726,True,182.0,197.0,3.97670309875,1.76225622625,318.1362479,140.9804981,Calculado,Calculado,10.008959325,4.27,0.0,2.678,2.315,0.0,75.0,3.87,1.58,0.258,0.105,9.72,10.008959325,10.008959325
134,335.0,716,True,1394.0,1078.0,1.98229401375,0.91846033625,158.5835211,73.4768269,Calculado,Calculado,7.02075435,4.12,0.0,2.744,2.532,0.0,65.0,2.25,0.93,0.149,0.062,7.3,7.02075435,7.02075435
135,753.0,740,True,497.0,502.0,3.4508027462500004,1.58106478375,276.0642197,126.4851827,Calculado,Calculado,12.66186753,7.63,0.0,4.413,4.088,0.0,23.0,3.22,1.65,0.214,0.11,12.5,12.66186753,12.66186753
136,474.0,731,True,1107.0,1108.0,3.18230450375,5.1048154875,254.5843603,408.385239,Calculado,Calculado,10.65711999125,2.37,0.0,2.202,1.76,0.0,32.0,1.3,5.33,0.086,0.355,9.0,10.65711999125,10.65711999125
137,300.0,716,True,957.0,1005.0,13.24061896375,1.089115005,1059.2495171,87.1292004,Calculado,Calculado,16.79973396875,2.47,0.0,2.602,2.062,0.0,147.0,7.0,1.1,0.466,0.074,10.57,16.79973396875,16.79973396875
138,183.0,752,True,1761.0,1718.0,2.12009847875,5.48546768625,169.6078783,438.8374149,Calculado,Calculado,18.155566165,10.55,0.0,6.988,6.577,0.0,4.0,2.45,3.72,0.164,0.248,16.72,18.155566165,18.155566165
139,3851.0,748,False,,,2.55,2.3,170.0,154.0,Mapeado,Mapeado,4.85,0.0,0.0,0.324,0.0,0.0,0.0,2.55,2.3,0.17,0.154,4.85,4.85,4.85
140,431.0,713,True,1055.0,1274.0,9.233441205,2.98574116875,738.6752964,238.8592935,Calculado,Calculado,27.61918237375,15.4,0.0,12.059,11.406,0.0,11.0,6.15,3.63,0.41,0.243,25.18,27.61918237375,27.61918237375
141,1765.0,716,True,1660.0,1078.0,2.26345908875,0.91846033625,181.0767271,73.4768269,Calculado,Calculado,19.061919425,15.88,0.0,10.805,10.636,0.0,40.0,1.6,0.93,0.106,0.062,18.42,19.061919425,19.061919425
142,93.0,716,True,455.0,1078.0,1.57128476625,0.91846033625,125.7027813,73.4768269,Calculado,Calculado,12.959745102500001,10.47,0.0,7.334,7.168,0.0,10.0,1.55,0.93,0.103,0.062,12.95,12.959745102500001,12.959745102500001
143,165.0,738,True,1802.0,2220.0,2.671775835,0.90773412,213.7420668,72.6187296,Calculado,Calculado,13.379509955000001,9.8,0.0,6.248,6.091,0.0,15.0,1.65,0.7,0.111,0.047,12.15,13.379509955000001,13.379509955000001
144,9378.0,749,True,2028.0,26.0,3.93610533625,0.28810997125,314.8884269,23.0487977,Calculado,Calculado,10.6542153075,6.43,0.0,2.517,2.347,0.0,41.0,2.15,0.42,0.143,0.027,9.0,10.6542153075,10.6542153075
145,78.0,713,True,1268.0,1274.0,23.5408681925,2.98574116875,1883.2694554,238.8592935,Calculado,Calculado,37.376609361250004,10.85,0.0,8.594,7.259,0.0,8.0,16.38,3.63,1.092,0.243,30.87,37.376609361250004,37.376609361250004
146,91.0,750,True,1237.0,220863.0,52.50555767875,1.43194523875,4200.4446143,114.5556191,Calculado,Calculado,72.4175029175,18.48,0.0,14.727,11.485,0.0,8.0,48.23,0.4,3.215,0.027,67.12,72.4175029175,72.4175029175
147,13.0,726,True,1939.0,197.0,48.3385519775,1.76225622625,3867.0841582,140.9804981,Calculado,Calculado,109.72080820375001,59.62,0.0,33.935,32.041,0.0,7.0,26.83,1.58,1.789,0.105,88.03,109.72080820375001,109.72080820375001
148,722.0,748,True,2161.0,2188.0,4.14315231625,5.762147783750001,331.4521853,460.9718227,Calculado,Calculado,22.455300100000002,12.55,0.0,7.314,6.868,0.0,49.0,2.63,4.05,0.176,0.27,19.23,22.455300100000002,22.455300100000002
149,26.0,713,True,1166.0,1689.0,41.35772534125,0.7462701862500001,3308.6180273,59.7016149,Calculado,Calculado,58.30399552750001,16.2,0.0,11.718,10.057,0.0,6.0,24.43,0.48,1.629,0.032,41.12,58.30399552750001,58.30399552750001
150,93.0,713,True,1059.0,1274.0,21.047212135,2.98574116875,1683.7769708,238.8592935,Calculado,Calculado,35.28295330375,11.25,0.0,9.254,7.678,0.0,8.0,20.0,3.63,1.333,0.243,34.88,35.28295330375,35.28295330375
151,115.0,714,True,832.0,329.0,7.4525528925,2.0380568287500003,596.2042314,163.0445463,Calculado,Calculado,12.940609721250002,3.45,0.0,2.333,1.96,0.0,64.0,3.48,2.12,0.232,0.141,9.05,12.940609721250002,12.940609721250002
152,138.0,716,True,1392.0,1078.0,6.464095777500001,0.91846033625,517.1276622,73.4768269,Calculado,Calculado,14.832556113750002,7.45,0.0,4.794,4.405,0.0,65.0,4.9,0.93,0.326,0.062,13.28,14.832556113750002,14.832556113750002
153,20.0,716,True,1537.0,1078.0,21.35596018375,0.91846033625,1708.4768147,73.4768269,Calculado,Calculado,37.60442052,15.33,1.0,9.708,8.465,0.1,45.0,17.72,0.93,1.181,0.062,33.98,37.60442052,37.70442052
154,6578.0,727,True,1485.0,1375.0,5.22370247625,1.63998025625,417.8961981,131.1984205,Calculado,Calculado,22.233682732499997,15.37,0.0,10.551,10.104,0.0,33.0,5.42,1.28,0.361,0.086,22.07,22.233682732499997,22.233682732499997
155,1589.0,738,True,1647.0,2220.0,3.451545445,0.90773412,276.1236356,72.6187296,Calculado,Calculado,7.729279565,3.37,0.0,1.315,1.112,0.0,21.0,2.33,0.7,0.156,0.047,6.4,7.729279565,7.729279565
156,418.0,746,True,473.0,111.0,1.7098828950000002,5.23873227375,136.7906316,419.0985819,Calculado,Calculado,18.92861516875,11.98,0.0,8.479,8.086,0.0,34.0,1.23,4.65,0.082,0.31,17.87,18.92861516875,18.92861516875
157,988.0,728,True,145.0,151.0,12.3174941475,1.6741110225,985.3995318,133.9288818,Calculado,Calculado,18.321605169999998,4.33,0.0,3.284,2.749,0.0,17.0,6.87,1.15,0.458,0.077,12.35,18.321605169999998,18.321605169999998
158,441.0,753,True,978.0,1507.0,33.59047823625,6.24122323125,2687.2382589,499.2978585,Calculado,Calculado,55.181701467500005,15.35,0.0,14.257,11.609,0.0,32.0,36.07,3.65,2.405,0.243,55.07,55.181701467500005,55.181701467500005
159,89.0,752,True,1765.0,1718.0,1.66877621,5.48546768625,133.5020968,438.8374149,Calculado,Calculado,14.07424389625,6.92,0.0,4.773,4.405,0.0,4.0,1.8,3.72,0.121,0.248,12.43,14.07424389625,14.07424389625
160,311.0,752,True,1627.0,2222.0,4.724303485,2.1813585462500003,377.9442788,174.5086837,Calculado,Calculado,11.02566203125,4.12,0.0,3.803,3.422,0.0,23.0,4.32,1.38,0.288,0.093,9.82,11.02566203125,11.02566203125
161,37.0,726,True,1329.0,197.0,2.1405708275,1.76225622625,171.2456662,140.9804981,Calculado,Calculado,47.87282705375,43.97,0.0,17.139,16.935,0.0,5.0,1.48,1.58,0.099,0.105,47.03,47.87282705375,47.87282705375
162,15615.0,729,True,1420.0,1446.0,2.4948969175,5.18588491375,199.5917534,414.8707931,Calculado,Calculado,7.73078183125,0.05,0.0,0.534,0.048,0.0,16.0,2.78,4.5,0.185,0.3,7.33,7.73078183125,7.73078183125
163,33.0,716,True,1395.0,1078.0,17.18499881625,0.91846033625,1374.7999053,73.4768269,Calculado,Calculado,20.2334591525,2.13,0.0,2.502,1.603,0.0,65.0,12.55,0.93,0.837,0.062,15.62,20.2334591525,20.2334591525
164,64.0,716,True,331603.0,1078.0,20.43127811875,0.91846033625,1634.5022495,73.4768269,Calculado,Calculado,33.449738455,12.1,0.0,7.741,7.222,0.0,41.0,6.85,0.93,0.456,0.062,19.88,33.449738455,33.449738455
165,324.0,718,True,320.0,284.0,49.26151353,2.53,3940.9210824,169.0,Calculado,Mapeado,55.22151353,3.43,0.0,4.84,1.914,0.0,154.0,41.37,2.53,2.758,0.169,47.33,55.22151353,55.22151353
166,2512.0,713,False,,,1.23,0.48,83.0,32.0,Mapeado,Mapeado,1.72,0.0,0.0,0.115,0.0,0.0,0.0,1.23,0.48,0.083,0.032,1.72,1.72,1.71
167,905.0,753,True,1504.0,1507.0,0.8089488100000001,6.24122323125,64.7159048,499.2978585,Calculado,Calculado,12.18017204125,5.13,0.0,4.329,4.043,0.0,32.0,0.63,3.65,0.042,0.243,9.42,12.18017204125,12.18017204125
168,73.0,752,True,1186.0,1718.0,42.47000563625,5.48546768625,3397.6004509,438.8374149,Calculado,Calculado,62.2254733225,14.27,0.0,12.304,10.437,0.0,7.0,24.28,3.72,1.618,0.248,42.27,62.2254733225,62.2254733225
169,21.0,716,True,1328.0,1078.0,5.3891337,0.91846033625,431.130696,73.4768269,Calculado,Calculado,27.35759403625,21.05,0.0,15.601,15.156,0.0,32.0,5.73,0.93,0.383,0.062,27.72,27.35759403625,27.35759403625
170,956.0,732,True,12.0,2049.0,2.7072832775,1.4382949875,216.5826622,115.063599,Calculado,Calculado,11.415578265,7.27,0.0,3.82,3.574,0.0,57.0,2.07,1.63,0.138,0.108,10.97,11.415578265,11.415578265
171,76.0,716,True,1391.0,1078.0,2.009053675,0.91846033625,160.724294,73.4768269,Calculado,Calculado,11.69751401125,8.77,0.0,5.269,5.057,0.0,64.0,2.25,0.93,0.15,0.062,11.95,11.69751401125,11.69751401125
172,74.0,731,True,1012.0,977.0,31.20209857,6.267915390000001,2496.1678856,501.4332312,Calculado,Calculado,50.59001396,13.12,0.0,12.19,10.737,0.0,16.0,16.77,5.03,1.118,0.335,34.92,50.59001396,50.59001396
173,244.0,727,True,326934.0,2280.0,8.23088518875,1.67989424,658.4708151,134.3915392,Calculado,Calculado,16.530779428749998,6.62,0.0,6.744,6.1,0.0,33.0,8.38,1.28,0.558,0.086,16.28,16.530779428749998,16.530779428749998
174,66.0,713,True,1059.0,1274.0,55.90345654375,2.98574116875,4472.2765235,238.8592935,Calculado,Calculado,70.13919771249999,11.25,0.0,11.665,7.678,0.0,8.0,56.17,3.63,3.744,0.243,71.05,70.13919771249999,70.13919771249999
175,25.0,731,True,1107.0,1108.0,8.79544210625,5.1048154875,703.6353685,408.385239,Calculado,Calculado,16.270257593750003,2.37,0.0,2.701,1.76,0.0,32.0,8.78,5.33,0.586,0.355,16.48,16.270257593750003,16.270257593750003
176,183.0,751,True,603.0,420.0,1.50297734875,2.73,120.2381879,183.0,Calculado,Mapeado,6.88297734875,2.65,0.0,1.976,1.631,0.0,15.0,2.43,2.73,0.162,0.183,7.82,6.88297734875,6.88297734875
177,4142.0,733,True,623.0,587.0,2.00965921,1.5842107925,160.7727368,126.7368634,Calculado,Calculado,9.2138700025,5.62,0.0,3.473,3.314,0.0,103.0,1.42,0.95,0.095,0.064,7.98,9.2138700025,9.2138700025
178,20.0,726,True,1554.0,184.0,33.52774266875,1.93204646625,2682.2194135,154.5637173,Calculado,Calculado,98.229789135,62.77,0.0,34.844,32.567,0.0,4.0,32.57,1.58,2.172,0.105,96.92,98.229789135,98.229789135
179,268.0,748,True,2091.0,2124.0,4.595080433750001,2.41622649375,367.6064347,193.2981195,Calculado,Calculado,10.1813069275,3.17,0.0,2.17,1.713,0.0,67.0,4.17,2.7,0.278,0.18,10.03,10.1813069275,10.1813069275
180,135.0,747,True,1427.0,1428.0,44.99496990125,0.6867710524999999,3599.5975921,54.9416842,Calculado,Calculado,47.75174095375,2.07,0.0,4.286,1.473,0.0,65.0,41.28,0.92,2.752,0.061,44.27,47.75174095375,47.75174095375
181,798.0,716,True,448.0,1078.0,2.66024584,0.91846033625,212.8196672,73.4768269,Calculado,Calculado,23.148706176250002,19.57,1.0,11.985,11.774,0.52,3.0,2.23,0.93,0.149,0.062,22.73,23.148706176250002,23.66870617625
182,467.0,716,True,1530.0,1078.0,1.1986116175,0.91846033625,95.8889294,73.4768269,Calculado,Calculado,19.73707195375,17.62,0.0,11.502,11.368,0.0,40.0,1.08,0.93,0.072,0.062,19.63,19.73707195375,19.73707195375
183,37.0,750,True,1043.0,220863.0,1.25764210625,1.43194523875,100.6113685,114.5556191,Calculado,Calculado,5.119587345,2.43,0.0,3.555,3.483,0.0,9.0,0.68,0.4,0.045,0.027,3.52,5.119587345,5.119587345
184,32.0,739,False,,,18.97,2.17,1265.0,144.0,Mapeado,Mapeado,21.13,0.0,0.0,1.409,0.0,0.0,0.0,18.97,2.17,1.265,0.144,21.13,21.13,21.14
185,33.0,727,True,1484.0,1375.0,19.31415830375,1.63998025625,1545.1326643,131.1984205,Calculado,Calculado,37.854138559999996,16.9,0.0,12.096,10.692,0.0,33.0,19.78,1.28,1.319,0.086,37.97,37.854138559999996,37.854138559999996
186,27.0,729,True,1511.0,1446.0,25.65431426125,5.18588491375,2052.3451409,414.8707931,Calculado,Calculado,41.090199175,10.25,0.0,8.107,6.626,0.0,15.0,17.72,4.5,1.181,0.3,32.47,41.090199175,41.090199175
187,12756.0,713,True,97207.0,1689.0,4.9578120275,0.7462701862500001,396.6249622,59.7016149,Calculado,Calculado,6.68408221375,0.98,0.0,1.0,0.786,0.0,23.0,2.73,0.48,0.182,0.032,4.2,6.68408221375,6.68408221375
188,25.0,713,True,1262.0,1274.0,5.876431462499999,2.98574116875,470.114517,238.8592935,Calculado,Calculado,29.36217263125,20.5,0.0,13.582,12.932,0.0,8.0,6.1,3.63,0.407,0.243,30.23,29.36217263125,29.36217263125
189,953.0,752,True,1139.0,1718.0,4.40607531625,5.48546768625,352.4860253,438.8374149,Calculado,Calculado,29.3915430025,19.5,0.0,12.571,12.086,0.0,18.0,3.55,3.72,0.237,0.248,26.77,29.3915430025,29.3915430025
190,387.0,738,True,1593.0,2219.0,19.62031106625,0.79330144375,1569.6248853,63.4641155,Calculado,Calculado,27.98361251,7.57,0.0,4.114,2.74,0.0,26.0,19.67,0.93,1.311,0.062,28.17,27.98361251,27.98361251
191,230.0,752,True,1142.0,1718.0,2.26494488875,5.48546768625,181.1955911,438.8374149,Calculado,Calculado,22.350412575,14.6,0.0,10.721,10.312,0.0,18.0,2.42,3.72,0.161,0.248,20.73,22.350412575,22.350412575
192,27.0,727,True,21786.0,2280.0,41.72898679,1.67989424,3338.3189432,134.3915392,Calculado,Calculado,45.788881030000006,2.38,0.0,2.787,1.373,0.0,33.0,19.92,1.28,1.328,0.086,23.58,45.788881030000006,45.788881030000006
193,22.0,755,True,2182.0,675.0,42.45288533375,4.986800445,3396.2308267,398.9440356,Calculado,Calculado,79.90968577875,32.47,1.0,20.962,19.563,4.08,1.0,15.4,5.58,1.027,0.372,53.45,79.90968577875,83.98968577875
194,23.0,755,True,733.0,675.0,37.8177963525,4.986800445,3025.4237082,398.9440356,Calculado,Calculado,61.5345967975,18.73,0.0,16.108,13.788,0.0,7.0,29.22,5.58,1.948,0.372,53.53,61.5345967975,61.5345967975
195,50.0,731,True,1013.0,977.0,20.35921589625,6.267915390000001,1628.7372717,501.4332312,Calculado,Calculado,36.35713128625,9.73,0.0,8.912,7.629,0.0,54.0,14.22,5.03,0.948,0.335,28.98,36.35713128625,36.35713128625
196,1819.0,755,True,629.0,675.0,0.81419627,4.986800445,65.1357016,398.9440356,Calculado,Calculado,12.120996715,6.32,0.0,5.084,4.809,0.0,45.0,0.83,3.28,0.056,0.219,10.43,12.120996715,12.120996715
197,53.0,748,True,114254.0,2259.0,8.82486123125,2.96384893875,705.9888985,237.1079151,Calculado,Calculado,17.11871017,5.33,0.0,4.727,4.125,0.0,30.0,6.73,2.3,0.448,0.154,14.37,17.11871017,17.11871017
198,140.0,726,True,179.0,197.0,11.31561804125,1.76225622625,905.2494433,140.9804981,Calculado,Calculado,20.357874267499998,7.28,0.0,4.922,4.171,0.0,57.0,9.68,1.58,0.646,0.105,18.55,20.357874267499998,20.357874267499998
199,23.0,726,True,178.0,197.0,38.87941376625,1.76225622625,3110.3531013,140.9804981,Calculado,Calculado,48.49166999250001,7.85,0.0,6.259,4.501,0.0,58.0,24.78,1.58,1.653,0.105,34.22,48.49166999250001,48.49166999250001
200,10.0,755,True,789.0,675.0,13.29774508125,4.986800445,1063.8196065,398.9440356,Calculado,Calculado,49.83454552625,31.55,0.0,25.066,23.757,0.0,7.0,14.07,5.58,0.937,0.372,51.2,49.83454552625,49.83454552625
201,129.0,755,True,681.0,683.0,0.7162177075,5.197092395,57.2974166,415.7673916,Calculado,Calculado,10.3333101025,4.42,0.0,3.515,3.217,0.0,37.0,1.23,3.23,0.083,0.216,8.88,10.3333101025,10.3333101025
202,465.0,716,True,1328.0,1078.0,1.16629125375,0.91846033625,93.3033003,73.4768269,Calculado,Calculado,23.13475159,21.05,0.0,15.301,15.156,0.0,31.0,1.23,0.93,0.083,0.062,23.22,23.13475159,23.13475159
203,41.0,716,True,1935.0,1078.0,7.10084609,0.91846033625,568.0676872,73.4768269,Calculado,Calculado,35.19930642625,27.18,0.0,19.957,19.606,0.0,31.0,4.32,0.93,0.288,0.062,32.43,35.19930642625,35.19930642625
204,183.0,716,True,1394.0,1078.0,7.2359334,0.91846033625,578.874672,73.4768269,Calculado,Calculado,12.274393736250001,4.12,0.0,3.148,2.532,0.0,65.0,8.3,0.93,0.553,0.062,13.35,12.274393736250001,12.274393736250001
205,107.0,726,True,1554.0,184.0,5.08054823375,1.93204646625,406.4438587,154.5637173,Calculado,Calculado,69.7825947,62.77,0.0,32.882,32.567,0.0,4.0,3.15,1.58,0.21,0.105,67.5,69.7825947,69.7825947
206,30.0,731,True,1013.0,977.0,40.10720867625,6.267915390000001,3208.5766941,501.4332312,Calculado,Calculado,56.10512406625,9.73,0.0,9.995,7.629,0.0,54.0,30.47,5.03,2.031,0.335,45.23,56.10512406625,56.10512406625
207,18.0,750,True,1241.0,220863.0,80.33740801500001,1.43194523875,6426.9926412,114.5556191,Calculado,Calculado,92.08935325375002,10.32,0.0,11.2,6.793,0.0,8.0,65.68,0.4,4.379,0.027,76.4,92.08935325375002,92.08935325375002
208,29.0,716,True,2192.0,1078.0,6.9716527825,0.91846033625,557.7322226,73.4768269,Calculado,Calculado,38.19011311875,30.3,0.0,18.482,18.279,0.0,15.0,2.12,0.93,0.141,0.062,33.35,38.19011311875,38.19011311875
209,11.0,716,True,1658.0,1078.0,39.3197359725,0.91846033625,3145.5788778,73.4768269,Calculado,Calculado,62.93819630875,22.7,0.0,14.917,13.305,0.0,15.0,23.25,0.93,1.55,0.062,46.88,62.93819630875,62.93819630875
210,1752.0,716,True,1391.0,1078.0,4.44348512875,0.91846033625,355.4788103,73.4768269,Calculado,Calculado,14.131945465,8.77,0.0,5.363,5.057,0.0,64.0,3.67,0.93,0.244,0.062,13.37,14.131945465,14.131945465
211,92.0,716,True,33541.0,1078.0,40.26613425,0.91846033625,3221.29074,73.4768269,Calculado,Calculado,70.61459458625,29.43,0.0,24.049,21.803,0.0,35.0,32.75,0.93,2.183,0.062,63.12,70.61459458625,70.61459458625
212,116.0,717,True,929.0,249.0,8.35434202375,1.52,668.3473619,101.0,Calculado,Mapeado,42.544342023750005,32.67,0.0,22.427,22.032,0.0,17.0,4.42,1.52,0.294,0.101,38.6,42.544342023750005,42.544342023750005
213,798.0,717,True,894.0,249.0,7.99489916875,1.52,639.5919335,101.0,Calculado,Mapeado,21.36489916875,11.85,0.0,7.322,6.867,0.0,32.0,5.3,1.52,0.353,0.101,18.67,21.36489916875,21.36489916875
214,26.0,713,True,1299.0,1274.0,2.936338025,2.98574116875,234.907042,238.8592935,Calculado,Calculado,16.17207919375,10.25,0.0,6.693,6.3,0.0,5.0,2.27,3.63,0.151,0.243,16.15,16.17207919375,16.17207919375
215,338.0,750,True,1041.0,220863.0,1.75569130375,1.43194523875,140.4553043,114.5556191,Calculado,Calculado,9.9076365425,6.72,0.0,6.75,6.627,0.0,9.0,1.43,0.4,0.096,0.027,8.55,9.9076365425,9.9076365425
216,972.0,748,True,2092.0,2101.0,64.33634643375,4.1110996375,5146.9077147,328.887971,Calculado,Calculado,69.99744607125,1.55,0.0,3.099,1.109,0.0,38.0,25.8,4.05,1.72,0.27,31.4,69.99744607125,69.99744607125
217,31.0,750,True,989.0,220863.0,19.85912318,1.43194523875,1588.7298544,114.5556191,Calculado,Calculado,24.96106841875,3.67,0.0,4.704,3.566,0.0,17.0,16.68,0.4,1.112,0.027,20.75,24.96106841875,24.96106841875
