Zona_Origen,Poblacion_Origen,Zona_Destino,Usa_Transporte_Publico,Parada_Origen,Parada_Destino,Tiempo_Acceso_Minutos,Tiempo_Salida_Minutos,Distancia_Acceso_Metros,Distancia_Salida_Metros,Fuente_Datos_Acceso,Fuente_Datos_Salida,Tiempo_Viaje_Total_Minutos,Tiempo_Trayecto_Minutos,Numero_Transbordos,Distancia_Viaje_Total_Km,Distancia_Trayecto_Km,Tiempo_Espera_Transbordo_Minutos,Frecuencia_Servicio,Tiempo_Acceso_Original,Tiempo_Salida_Original,Distancia_Acceso_Original_Km,Distancia_Salida_Original_Km,Tiempo_Viaje_Original_Minutos,Tiempo_Total_Puerta_a_Puerta_Minutos,Verificacion_Tiempo_Total
343,46.0,671,True,767.0,770.0,31.882579957500003,1.275004375,2550.6063966,102.00035,Calculado,Calculado,40.177584332500004,7.02,0.0,6.963,4.962,0.0,7.0,29.48,0.53,1.966,0.035,37.03,40.177584332500004,40.177584332500004
344,195.0,673,True,598.0,599.0,6.804665875,1.7297775525,544.37327,138.3822042,Calculado,Calculado,9.3844434275,0.85,0.0,0.962,0.594,0.0,91.0,4.02,1.5,0.268,0.1,6.37,9.3844434275,9.3844434275
345,24.0,641,True,113250.0,750.0,61.44300476625,2.82428233625,4915.4403813,225.9425869,Calculado,Calculado,65.6172871025,1.35,0.0,4.584,1.535,0.0,14.0,42.4,3.33,2.827,0.222,47.08,65.6172871025,65.6172871025
346,478.0,583,False,,,445.2991753825,0.75,35623.9340306,50.0,Calculado,Mapeado,446.0491753825,0.0,0.0,0.094,0.0,0.0,0.0,0.65,0.75,0.043,0.05,1.4,446.0491753825,446.0491753825
347,254.0,589,True,2029.0,11.0,2.94811710125,6.6742026825,235.8493681,533.9362146,Calculado,Calculado,11.02231978375,1.4,0.0,0.755,0.37,0.0,30.0,2.6,3.18,0.173,0.212,7.18,11.02231978375,11.02231978375
348,55.0,701,True,1342.0,1344.0,20.66801795875,2.05496631125,1653.4414367,164.3973049,Calculado,Calculado,23.59298427,0.87,0.0,1.526,0.54,0.0,107.0,14.28,0.52,0.953,0.034,15.67,23.59298427,23.59298427
349,72.0,563,True,201.0,203.0,2.85036384,0.0990648575,228.0291072,7.9251886,Calculado,Calculado,4.0794286975,1.13,0.0,0.729,0.599,0.0,88.0,1.8,0.17,0.119,0.011,3.1,4.0794286975,4.0794286975
350,41.0,646,True,1481.0,1482.0,3.2141155237500003,5.11125985125,257.1292419,408.9007881,Calculado,Calculado,9.105375375000001,0.78,0.0,1.435,1.0,0.0,36.0,2.3,4.23,0.154,0.282,7.32,9.105375375000001,9.105375375000001
351,242.0,589,True,2264.0,39.0,3.6648679475,4.869864615,293.1894358,389.5891692,Calculado,Calculado,13.634732562499998,5.1,0.0,2.872,2.42,0.0,150.0,4.58,2.18,0.305,0.146,11.87,13.634732562499998,13.634732562499998
352,7.0,671,True,766.0,770.0,1.1091658125,1.275004375,88.733265,102.00035,Calculado,Calculado,10.614170187500001,8.23,0.0,5.749,5.682,0.0,7.0,0.48,0.53,0.032,0.035,9.25,10.614170187500001,10.614170187500001
353,131.0,641,True,780.0,750.0,31.96520363875,2.82428233625,2557.2162911,225.9425869,Calculado,Calculado,35.759485975000004,0.97,0.0,2.358,1.08,0.0,7.0,15.85,3.33,1.057,0.222,20.15,35.759485975000004,35.759485975000004
354,1850.0,574,True,511.0,512.0,5.31971247375,0.8308609887499999,425.5769979,66.4688791,Calculado,Calculado,7.6805734625,1.53,0.0,1.128,0.788,0.0,84.0,4.13,0.95,0.276,0.064,6.62,7.6805734625,7.6805734625
355,36.0,654,True,1731.0,1739.0,9.78423706875,1.96280797625,782.7389655,157.0246381,Calculado,Calculado,20.067045045000004,8.32,0.0,4.747,4.239,0.0,10.0,5.72,1.9,0.381,0.127,15.93,20.067045045000004,20.067045045000004
356,43.0,675,True,1391.0,1392.0,5.910851435,6.75391609125,472.8681148,540.3132873,Calculado,Calculado,13.514767526249999,0.85,0.0,1.412,0.651,0.0,61.0,5.9,5.52,0.393,0.368,12.27,13.514767526249999,13.514767526249999
357,54.0,616,True,1468.0,1475.0,0.45552948125,2.15542008,36.4423585,172.4336064,Calculado,Calculado,11.48094956125,8.87,0.0,5.617,5.453,0.0,15.0,0.75,1.72,0.05,0.114,11.33,11.48094956125,11.48094956125
358,6038.0,598,True,765.0,764.0,1.24786209,3.90449951125,99.8289672,312.3599609,Calculado,Calculado,6.53236160125,1.38,0.0,0.955,0.722,0.0,24.0,0.13,3.35,0.009,0.224,4.87,6.53236160125,6.53236160125
359,299.0,583,False,,,449.0218392225,0.75,35921.7471378,50.0,Calculado,Mapeado,449.7718392225,0.0,0.0,0.611,0.0,0.0,0.0,8.42,0.75,0.561,0.05,9.17,449.7718392225,449.7718392225
360,399.0,589,True,10.0,11.0,4.16577886125,6.6742026825,333.2623089,533.9362146,Calculado,Calculado,11.539981543749999,0.7,0.0,0.74,0.38,0.0,128.0,2.22,3.18,0.148,0.212,6.1,11.539981543749999,11.539981543749999
361,44.0,700,False,,,739.5394489025,2.65,59163.1559122,177.0,Calculado,Mapeado,742.1894489025,0.0,0.0,0.369,0.0,0.0,0.0,2.88,2.65,0.192,0.177,5.53,742.1894489025,742.1894489025
362,241.0,598,True,2141.0,548.0,5.7328114775,1.11673828875,458.6249182,89.3390631,Calculado,Calculado,8.59954976625,1.75,0.0,1.844,1.6,0.0,58.0,2.82,0.85,0.188,0.057,5.42,8.59954976625,8.59954976625
363,118.0,709,True,557.0,558.0,0.29096167375,4.024249515,23.2769339,321.9399612,Calculado,Calculado,5.33521118875,1.02,0.0,0.748,0.572,0.0,33.0,0.4,2.25,0.026,0.15,3.67,5.33521118875,5.33521118875
364,145.0,697,True,691.0,693.0,2.83821704625,2.32925861625,227.0573637,186.3406893,Calculado,Calculado,7.347475662500001,2.18,0.0,1.778,1.429,0.0,14.0,3.02,2.22,0.201,0.148,7.42,7.347475662500001,7.347475662500001
365,117.0,631,True,802.0,804.0,0.5134900499999999,11.68170147375,41.079204,934.5361179,Calculado,Calculado,13.99519152375,1.8,0.0,1.38,1.194,0.0,7.0,0.57,2.23,0.038,0.148,4.6,13.99519152375,13.99519152375
366,44.0,579,True,582.0,610.0,4.73927943125,0.6942051225,379.1423545,55.5364098,Calculado,Calculado,6.95348455375,1.52,0.0,1.311,0.929,0.0,56.0,4.98,0.73,0.333,0.049,7.23,6.95348455375,6.95348455375
367,242.0,654,False,,,130.69580381875,1.9,10455.6643055,127.0,Calculado,Mapeado,132.59580381875,0.0,0.0,0.226,0.0,0.0,0.0,1.48,1.9,0.099,0.127,3.38,132.59580381875,132.59580381875
368,84.0,689,True,1015.0,1016.0,0.40467816125,1.48626862375,32.3742529,118.9014899,Calculado,Calculado,2.420946785,0.53,0.0,0.857,0.707,0.0,56.0,0.62,1.63,0.041,0.108,2.78,2.420946785,2.420946785
369,28.0,709,True,544.0,545.0,1.209501885,3.68897219,96.7601508,295.1177752,Calculado,Calculado,5.278474075,0.38,0.0,0.388,0.267,0.0,18.0,1.35,0.47,0.09,0.031,2.2,5.278474075,5.278474075
370,101375.0,587,True,282.0,283.0,1.6603562075,1.70144473125,132.8284966,136.1155785,Calculado,Calculado,3.69180093875,0.33,0.0,0.451,0.22,0.0,201.0,1.97,1.5,0.131,0.1,3.8,3.69180093875,3.69180093875
371,968.0,659,True,933.0,935.0,1.52966314125,1.31544280625,122.3730513,105.2354245,Calculado,Calculado,4.2151059475,1.37,0.0,1.189,0.999,0.0,17.0,1.83,1.03,0.122,0.069,4.23,4.2151059475,4.2151059475
372,1830.0,709,True,751.0,545.0,4.4172472425,3.68897219,353.3797794,295.1177752,Calculado,Calculado,12.6362194325,4.53,0.0,3.474,3.255,0.0,17.0,2.83,0.47,0.189,0.031,7.83,12.6362194325,12.6362194325
373,44.0,671,True,768.0,770.0,3.032740075,1.275004375,242.619206,102.00035,Calculado,Calculado,6.977744449999999,2.67,0.0,2.639,2.387,0.0,7.0,3.25,0.53,0.217,0.035,6.45,6.977744449999999,6.977744449999999
374,54.0,631,True,2186.0,804.0,3.1362081875000003,11.68170147375,250.896655,934.5361179,Calculado,Calculado,22.18790966125,7.37,0.0,4.299,3.937,0.0,7.0,3.2,2.23,0.214,0.148,12.8,22.18790966125,22.18790966125
375,2939.0,570,False,,,174.69494900249998,1.8,13975.5959202,120.0,Calculado,Mapeado,176.4949490025,0.0,0.0,0.875,0.0,0.0,0.0,11.32,1.8,0.755,0.12,13.12,176.4949490025,176.4949490025
376,68.0,579,True,2212.0,623.0,1.19663592875,2.14087209875,95.7308743,171.2697679,Calculado,Calculado,7.4175080275,4.08,0.0,2.226,2.111,0.0,3.0,0.18,1.53,0.012,0.103,5.8,7.4175080275,7.4175080275
377,40.0,583,True,1968.0,1660.0,27.575404811250003,2.6938748525,2206.0323849,215.5099882,Calculado,Calculado,31.639279663750003,1.37,0.0,2.521,0.809,0.0,15.0,22.92,2.77,1.528,0.184,27.05,31.639279663750003,31.639279663750003
378,32.0,641,True,113250.0,750.0,64.913596815,2.82428233625,5193.0877452,225.9425869,Calculado,Calculado,69.08787915125,1.35,0.0,4.096,1.535,0.0,7.0,35.08,3.33,2.338,0.222,39.77,69.08787915125,69.08787915125
379,156.0,673,True,702.0,580.0,2.0424577325,1.76537020875,163.3966186,141.2296167,Calculado,Calculado,7.43782794125,3.63,0.0,2.562,2.31,0.0,80.0,2.3,1.5,0.153,0.1,7.43,7.43782794125,7.43782794125
380,28.0,616,True,1465.0,1475.0,1.59993306375,2.15542008,127.9946451,172.4336064,Calculado,Calculado,15.27535314375,11.52,0.0,7.124,6.916,0.0,15.0,1.4,1.72,0.093,0.114,14.63,15.27535314375,15.27535314375
381,171.0,564,True,58.0,61.0,9.81521488125,1.248319115,785.2171905,99.8655292,Calculado,Calculado,14.11353399625,3.05,0.0,2.169,1.517,0.0,17.0,8.43,1.37,0.562,0.091,12.85,14.11353399625,14.11353399625
382,53.0,678,True,1663.0,408.0,0.13727750125,3.53264946625,10.9822001,282.6119573,Calculado,Calculado,9.3499269675,5.68,0.0,5.017,4.799,0.0,9.0,0.18,3.1,0.012,0.206,8.97,9.3499269675,9.3499269675
383,46088.0,592,False,,,52.73041260375,0.73,4218.4330083,49.0,Calculado,Mapeado,53.460412603749994,0.0,0.0,0.217,0.0,0.0,0.0,2.52,0.73,0.168,0.049,3.25,53.460412603749994,53.460412603749994
384,1558.0,589,True,21.0,22.0,7.036045249999999,7.0975798375,562.88362,567.806387,Calculado,Calculado,15.9336250875,1.8,0.0,1.644,0.957,0.0,45.0,5.58,4.73,0.372,0.315,12.12,15.9336250875,15.9336250875
385,28255.0,586,False,,,70.15768511625001,0.43,5612.6148093,29.0,Calculado,Mapeado,70.58768511625001,0.0,0.0,0.108,0.0,0.0,0.0,1.18,0.43,0.079,0.029,1.62,70.58768511625001,70.58768511625001
386,31.0,641,True,780.0,750.0,31.76083101,2.82428233625,2540.8664808,225.9425869,Calculado,Calculado,35.55511334625,0.97,0.0,2.647,1.08,0.0,7.0,20.18,3.33,1.345,0.222,24.48,35.55511334625,35.55511334625
387,4165.0,607,False,,,207.24510401625,2.77,16579.6083213,185.0,Calculado,Mapeado,210.01510401625,0.0,0.0,0.203,0.0,0.0,0.0,0.28,2.77,0.019,0.185,3.05,210.01510401625,210.01510401625
388,582.0,622,True,2195.0,637.0,7.919967712499999,7.04211803625,633.597417,563.3694429,Calculado,Calculado,18.132085748749997,3.17,0.0,3.29,2.545,0.0,20.0,7.02,4.15,0.468,0.276,14.33,18.132085748749997,18.132085748749997
389,242.0,641,True,756.0,750.0,3.967834225,2.82428233625,317.426738,225.9425869,Calculado,Calculado,7.86211656125,1.07,0.0,1.671,1.182,0.0,7.0,4.0,3.33,0.267,0.222,8.4,7.86211656125,7.86211656125
390,290.0,698,False,,,609.2361247875,3.03,48738.889983,202.0,Calculado,Mapeado,612.2661247875,0.0,0.0,0.37,0.0,0.0,0.0,2.52,3.03,0.167,0.202,5.55,612.2661247875,612.2661247875
391,56.0,675,True,1390.0,1392.0,0.9377842825,6.75391609125,75.0227426,540.3132873,Calculado,Calculado,9.72170037375,2.03,0.0,1.836,1.369,0.0,76.0,1.48,5.52,0.099,0.368,9.03,9.72170037375,9.72170037375
392,231.0,589,True,2264.0,39.0,2.102702495,4.869864615,168.2161996,389.5891692,Calculado,Calculado,12.07256711,5.1,0.0,2.71,2.42,0.0,113.0,2.15,2.18,0.144,0.146,9.43,12.07256711,12.07256711
393,6.0,687,False,,,751.3956304125,1.12,60111.650433,75.0,Calculado,Mapeado,752.5156304125001,0.0,0.0,0.885,0.0,0.0,0.0,12.15,1.12,0.81,0.075,13.27,752.5156304125001,752.5156304125001
394,3725.0,559,False,,,600.79308617375,1.38,48063.4468939,92.0,Calculado,Mapeado,602.17308617375,0.0,0.0,0.201,0.0,0.0,0.0,1.63,1.38,0.109,0.092,3.02,602.17308617375,602.17308617375
395,126.0,631,False,,,154.3311696875,2.23,12346.493575,148.0,Calculado,Mapeado,156.56116968749998,0.0,0.0,0.276,0.0,0.0,0.0,1.92,2.23,0.128,0.148,4.15,156.56116968749998,156.56116968749998
396,55.0,631,True,796.0,806.0,3.47452264125,3.05929863875,277.9618113,244.7438911,Calculado,Calculado,10.16382128,3.63,0.0,3.315,2.84,0.0,13.0,3.68,3.45,0.245,0.23,10.77,10.16382128,10.16382128
397,58.0,667,True,616.0,60417.0,7.737290450000001,2.39325542625,618.983236,191.4604341,Calculado,Calculado,12.410545876250001,2.28,0.0,2.705,1.958,0.0,14.0,8.68,2.52,0.579,0.168,13.48,12.410545876250001,12.410545876250001
398,169.0,597,True,1149.0,1718.0,6.842711250000001,5.48546768625,547.4169,438.8374149,Calculado,Calculado,15.328178936250001,3.0,0.0,2.665,2.126,0.0,54.0,4.37,3.72,0.291,0.248,11.08,15.328178936250001,15.328178936250001
399,611.0,694,True,2164.0,2165.0,4.57165212,15.581739885,365.7321696,1246.5391908,Calculado,Calculado,21.333392005,1.18,0.0,1.195,0.625,0.0,16.0,3.78,4.77,0.252,0.318,9.73,21.333392005,21.333392005
400,129.0,623,True,1537.0,1544.0,3.93698392875,0.7662784525,314.9587143,61.3022762,Calculado,Calculado,12.50326238125,7.8,0.0,6.401,6.089,0.0,32.0,4.28,0.38,0.286,0.026,12.47,12.50326238125,12.50326238125
401,1002.0,515,True,25.0,26.0,5.17919097375,0.28810997125,414.3352779,23.0487977,Calculado,Calculado,7.487300944999999,2.02,0.0,1.053,0.755,0.0,42.0,4.05,0.42,0.27,0.027,6.48,7.487300944999999,7.487300944999999
402,31.0,628,True,1221.0,1223.0,1.5030936775,0.4241569512499999,120.2474942,33.9325561,Calculado,Calculado,5.77725062875,3.85,0.0,2.311,2.222,0.0,8.0,1.08,0.25,0.072,0.016,5.18,5.77725062875,5.77725062875
403,21.0,589,True,9.0,11.0,1.5579174999999998,6.6742026825,124.6334,533.9362146,Calculado,Calculado,10.982120182500001,2.75,0.0,1.035,0.715,0.0,163.0,1.62,3.18,0.108,0.212,7.55,10.982120182500001,10.982120182500001
404,4092.0,701,False,,,377.3446790775,0.52,30187.5743262,34.0,Calculado,Mapeado,377.8646790775,0.0,0.0,0.14,0.0,0.0,0.0,1.6,0.52,0.106,0.034,2.12,377.8646790775,377.8646790775
405,33.0,590,True,990.0,220863.0,1.2027315175,1.43194523875,96.2185214,114.5556191,Calculado,Calculado,4.83467675625,2.2,0.0,2.454,2.372,0.0,25.0,0.82,0.4,0.055,0.027,3.42,4.83467675625,4.83467675625
406,463.0,642,False,,,447.96108151625,2.07,35836.8865213,137.0,Calculado,Mapeado,450.03108151624997,0.0,0.0,0.174,0.0,0.0,0.0,0.55,2.07,0.037,0.137,2.62,450.03108151624997,450.03108151624997
407,36.0,630,True,1525.0,1328.0,1.1174360975000002,2.0668860862500003,89.3948878,165.3508869,Calculado,Calculado,3.9143221837500004,0.73,0.0,0.834,0.657,0.0,35.0,0.93,1.72,0.062,0.114,3.38,3.9143221837500004,3.9143221837500004
408,260.0,689,True,1171.0,1174.0,4.02751352875,3.05679483375,322.2010823,244.5435867,Calculado,Calculado,8.534308362500001,1.45,0.0,1.857,1.507,0.0,7.0,3.52,1.73,0.235,0.116,6.7,8.534308362500001,8.534308362500001
409,12.0,691,True,1952.0,1654.0,74.0056507925,3.90555651,5920.4520634,312.4445208,Calculado,Calculado,82.8912073025,4.98,0.0,8.281,4.872,0.0,7.0,47.12,4.02,3.141,0.268,56.12,82.8912073025,82.8912073025
410,691.0,586,True,360.0,299.0,1.87222673625,7.1501844175,149.7781389,572.0147534,Calculado,Calculado,12.99241115375,3.97,0.0,2.919,2.696,0.0,64.0,0.72,2.63,0.048,0.176,7.32,12.99241115375,12.99241115375
411,5208.0,608,False,,,129.523727975,1.05,10361.898238,70.0,Calculado,Mapeado,130.57372797500003,0.0,0.0,0.973,0.0,0.0,0.0,13.55,1.05,0.903,0.07,14.6,130.57372797500003,130.57372797500003
412,403.0,674,True,1844.0,1802.0,2.88561741625,2.64742021875,230.8493933,211.7936175,Calculado,Calculado,11.013037635,5.48,0.0,3.261,2.945,0.0,8.0,2.87,1.88,0.191,0.126,10.23,11.013037635,11.013037635
413,36.0,707,True,33541.0,1520.0,18.039466795000003,2.40422720125,1443.1573436,192.3381761,Calculado,Calculado,21.94369399625,1.5,0.0,2.692,1.697,0.0,35.0,13.9,1.02,0.926,0.068,16.42,21.94369399625,21.94369399625
414,44.0,652,False,,,507.007124675,1.13,40560.569974,75.0,Calculado,Mapeado,508.137124675,0.0,0.0,0.801,0.0,0.0,0.0,10.88,1.13,0.726,0.075,12.02,508.137124675,508.137124675
415,1599.0,620,True,1354.0,171.0,3.3818295175000004,4.115208245,270.5463614,329.2166596,Calculado,Calculado,8.6670377625,1.17,0.0,1.103,0.725,0.0,7.0,3.07,2.6,0.204,0.173,6.83,8.6670377625,8.6670377625
416,3591.0,691,False,,,487.27343912625,4.02,38981.8751301,268.0,Calculado,Mapeado,491.29343912625,0.0,0.0,0.468,0.0,0.0,0.0,3.0,4.02,0.2,0.268,7.02,491.29343912625,491.29343912625
417,300.0,582,True,2098.0,2259.0,1.83956299,2.96384893875,147.1650392,237.1079151,Calculado,Calculado,8.48341192875,3.68,0.0,2.243,1.964,0.0,48.0,1.88,2.3,0.125,0.154,7.87,8.48341192875,8.48341192875
418,1513.0,672,True,964.0,2143.0,3.2873519412500003,1.52107042375,262.9881553,121.6856339,Calculado,Calculado,5.478422365,0.67,0.0,0.536,0.306,0.0,16.0,1.95,1.48,0.13,0.099,4.1,5.478422365,5.478422365
419,13.0,691,True,1653.0,1654.0,62.84684549375,3.90555651,5027.7476395,312.4445208,Calculado,Calculado,69.10240200375,2.35,0.0,4.724,2.322,0.0,7.0,32.0,4.02,2.134,0.268,38.37,69.10240200375,69.10240200375
420,112.0,627,False,,,9.03,0.43,602.0,29.0,Mapeado,Mapeado,9.47,0.0,0.0,0.631,0.0,0.0,0.0,9.03,0.43,0.602,0.029,9.47,9.47,9.459999999999999
421,29.0,658,True,1241.0,1242.0,72.8395791725,1.19257328875,5827.1663338,95.4058631,Calculado,Calculado,74.91215246124999,0.88,0.0,4.115,0.532,0.0,8.0,52.23,1.52,3.482,0.102,54.63,74.91215246124999,74.91215246124999
422,42.0,707,True,1552.0,1553.0,25.344818455,2.03268079125,2027.5854764,162.6144633,Calculado,Calculado,28.85749924625,1.48,0.0,2.842,1.221,0.0,32.0,23.18,1.13,1.546,0.076,25.8,28.85749924625,28.85749924625
423,51.0,692,True,1554.0,1570.0,26.50214051,2.47,2120.1712408,164.0,Calculado,Mapeado,34.002140510000004,5.03,0.0,6.102,4.384,0.0,4.0,23.3,2.47,1.554,0.164,30.8,34.002140510000004,34.002140510000004
424,28.0,708,True,1318.0,97126.0,29.0249669925,0.1162897537499999,2321.9973594,9.3031803,Calculado,Calculado,34.371256746250005,5.23,0.0,5.151,3.576,0.0,10.0,23.27,0.35,1.551,0.023,28.85,34.371256746250005,34.371256746250005
425,892.0,609,True,589.0,369.0,3.62948745875,1.2958927075,290.3589967,103.6714166,Calculado,Calculado,6.37538016625,1.45,0.0,2.138,1.785,0.0,72.0,4.1,1.2,0.273,0.08,6.75,6.37538016625,6.37538016625
426,270.0,676,True,2112.0,2111.0,1.6938819625,2.95236789125,135.510557,236.1894313,Calculado,Calculado,5.16624985375,0.52,0.0,0.88,0.57,0.0,25.0,1.95,2.68,0.131,0.179,5.15,5.16624985375,5.16624985375
427,453.0,633,True,1140.0,1142.0,2.2987746112500003,3.14078673875,183.9019689,251.2629391,Calculado,Calculado,7.319561350000001,1.88,0.0,1.609,1.194,0.0,18.0,2.87,3.35,0.191,0.224,8.1,7.319561350000001,7.319561350000001
428,41.0,632,True,1236.0,1237.0,18.1238817875,2.39291634625,1449.910543,191.4333077,Calculado,Calculado,22.116798133750002,1.6,0.0,2.115,0.941,0.0,8.0,16.87,0.75,1.124,0.05,19.22,22.116798133750002,22.116798133750002
429,47.0,590,True,989.0,220863.0,22.7600941175,1.43194523875,1820.8075294,114.5556191,Calculado,Calculado,27.862039356249998,3.67,0.0,4.234,3.566,0.0,22.0,9.63,0.4,0.642,0.027,13.7,27.862039356249998,27.862039356249998
430,3322.0,703,False,,,589.89758036875,5.05,47191.8064295,336.0,Calculado,Mapeado,594.94758036875,0.0,0.0,0.723,0.0,0.0,0.0,5.8,5.05,0.387,0.336,10.85,594.94758036875,594.94758036875
431,48.0,689,True,1014.0,1016.0,11.12360680125,1.48626862375,889.8885441,118.9014899,Calculado,Calculado,14.459875425,1.85,0.0,2.612,1.984,0.0,56.0,7.8,1.63,0.52,0.108,11.28,14.459875425,14.459875425
432,110.0,709,True,543.0,545.0,3.70001327125,3.68897219,296.0010617,295.1177752,Calculado,Calculado,9.268985461249999,1.88,0.0,1.511,1.222,0.0,35.0,3.88,0.47,0.259,0.031,6.23,9.268985461249999,9.268985461249999
433,10120.0,609,True,363.0,364.0,2.37288916875,1.090455565,189.8311335,87.2364452,Calculado,Calculado,4.39334473375,0.93,0.0,0.775,0.544,0.0,113.0,2.27,1.2,0.151,0.08,4.4,4.39334473375,4.39334473375
434,110.0,709,True,541.0,545.0,0.61881393875,3.68897219,49.5051151,295.1177752,Calculado,Calculado,8.05778612875,3.75,0.0,2.533,2.406,0.0,18.0,1.45,0.47,0.096,0.031,5.67,8.05778612875,8.05778612875
435,914.0,678,True,402.0,403.0,2.7925552475,1.30888481875,223.4044198,104.7107855,Calculado,Calculado,4.62144006625,0.52,0.0,0.712,0.427,0.0,17.0,2.9,1.38,0.193,0.092,4.8,4.62144006625,4.62144006625
436,2832.0,704,False,,,893.2495572062501,1.03,71459.9645765,69.0,Calculado,Mapeado,894.27955720625,0.0,0.0,0.362,0.0,0.0,0.0,4.4,1.03,0.294,0.069,5.43,894.27955720625,894.27955720625
437,148.0,607,True,877.0,881.0,7.678175738749999,2.64845712,614.2540591,211.8765696,Calculado,Calculado,15.19663285875,4.87,0.0,3.894,3.168,0.0,7.0,7.95,2.95,0.53,0.197,15.77,15.19663285875,15.19663285875
438,29.0,678,True,376.0,378.0,10.33823381125,1.4709746675,827.0587049,117.6779734,Calculado,Calculado,13.839208478749999,2.03,0.0,1.788,1.317,0.0,30.0,5.48,1.57,0.366,0.104,9.08,13.839208478749999,13.839208478749999
439,382.0,706,False,,,229.1986764925,0.95,18335.8941194,63.0,Calculado,Mapeado,230.1486764925,0.0,0.0,0.196,0.0,0.0,0.0,1.98,0.95,0.133,0.063,2.93,230.1486764925,230.1486764925
440,216.0,645,False,,,232.129658335,0.43,18570.3726668,29.0,Calculado,Mapeado,232.559658335,0.0,0.0,0.095,0.0,0.0,0.0,1.0,0.43,0.066,0.029,1.43,232.559658335,232.559658335
441,500.0,589,True,2072.0,39.0,2.25668433625,4.869864615,180.5347469,389.5891692,Calculado,Calculado,11.57654895125,4.45,0.0,2.393,2.141,0.0,125.0,1.58,2.18,0.105,0.146,8.22,11.57654895125,11.57654895125
442,47.0,593,True,1502.0,978.0,43.501783235,1.9945926925,3480.1426588,159.5674154,Calculado,Calculado,49.796375927499994,4.3,0.0,5.354,3.07,0.0,47.0,32.17,2.1,2.144,0.14,38.57,49.796375927499994,49.796375927499994
443,287.0,623,False,,,437.9403773875,0.38,35035.230191,26.0,Calculado,Mapeado,438.3203773875,0.0,0.0,0.145,0.0,0.0,0.0,1.78,0.38,0.119,0.026,2.17,438.3203773875,438.3203773875
444,151.0,590,True,989.0,220863.0,27.81955384,1.43194523875,2225.5643072,114.5556191,Calculado,Calculado,32.92149907875,3.67,0.0,5.084,3.566,0.0,17.0,22.38,0.4,1.492,0.027,26.45,32.92149907875,32.92149907875
445,621.0,657,False,,,647.79891536875,2.1,51823.9132295,140.0,Calculado,Mapeado,649.8989153687501,0.0,0.0,0.222,0.0,0.0,0.0,1.23,2.1,0.082,0.14,3.33,649.8989153687501,649.8989153687501
446,47.0,627,True,1568.0,1574.0,67.03604090249999,1.82155094625,5362.8832722,145.7240757,Calculado,Calculado,69.82759184874999,0.97,0.0,3.521,1.029,0.0,15.0,36.95,0.43,2.464,0.029,38.35,69.82759184874999,69.82759184874999
447,26.0,632,False,,,738.6101025099999,0.75,59088.8082008,50.0,Calculado,Mapeado,739.3601025099999,0.0,0.0,1.137,0.0,0.0,0.0,16.32,0.75,1.087,0.05,17.07,739.3601025099999,739.3601025099999
448,387.0,708,False,,,438.07749079375,0.35,35046.1992635,23.0,Calculado,Mapeado,438.42749079375,0.0,0.0,0.237,0.0,0.0,0.0,3.22,0.35,0.214,0.023,3.57,438.42749079375,438.42749079375
449,601.0,633,False,,,547.99817602875,1.87,43839.8540823,124.0,Calculado,Mapeado,549.86817602875,0.0,0.0,0.531,0.0,0.0,0.0,6.12,1.87,0.407,0.124,7.98,549.86817602875,549.86817602875
450,1778.0,692,False,,,414.02286358875,2.47,33121.8290871,164.0,Calculado,Mapeado,416.49286358875,0.0,0.0,0.351,0.0,0.0,0.0,2.8,2.47,0.187,0.164,5.27,416.49286358875,416.49286358875
451,53.0,675,False,,,449.72424947125,5.52,35977.9399577,368.0,Calculado,Mapeado,455.24424947125,0.0,0.0,0.509,0.0,0.0,0.0,2.12,5.52,0.142,0.368,7.63,455.24424947125,455.24424947125
452,425.0,659,True,903.0,905.0,22.25247660125,1.59281754625,1780.1981281,127.4254037,Calculado,Calculado,25.3952941475,1.55,0.0,1.828,1.24,0.0,27.0,7.62,1.2,0.508,0.08,10.37,25.3952941475,25.3952941475
453,119.0,627,True,1563.0,1567.0,9.19155118875,1.5992450175,735.3240951,127.9396014,Calculado,Calculado,14.970796206249998,4.18,0.0,3.744,3.338,0.0,31.0,5.73,0.37,0.382,0.024,10.28,14.970796206249998,14.970796206249998
